300 89700
190 91 4
190 92 4
190 93 6
190 94 1
190 95 3
190 96 10
190 97 6
190 98 8
190 99 9
190 100 8
190 101 5
190 102 8
190 103 10
190 104 8
190 105 5
190 106 8
190 107 4
190 108 2
190 109 7
190 110 6
190 111 4
190 112 6
190 113 7
190 114 6
190 115 1
190 116 1
190 117 2
190 118 10
190 119 3
190 120 1
190 121 5
190 122 8
190 123 6
190 124 3
190 125 7
190 126 4
190 127 4
190 128 9
190 129 10
190 130 3
190 131 3
190 132 8
190 133 1
190 134 4
190 135 3
190 136 8
190 137 2
190 138 1
190 139 7
190 140 10
190 141 2
190 142 4
190 143 9
190 144 6
190 145 6
190 146 4
190 147 8
190 148 3
190 149 1
190 150 1
190 151 1
190 152 2
190 153 4
190 154 8
190 155 7
190 156 3
190 157 1
190 158 5
190 159 8
190 160 2
190 161 2
190 162 6
190 163 10
190 164 3
190 165 3
190 166 7
190 167 5
190 168 2
190 169 1
190 170 7
190 171 6
190 172 3
190 173 9
190 174 7
190 175 6
190 176 8
190 177 5
190 178 8
190 179 10
190 180 1
190 181 5
190 182 6
190 183 4
190 184 4
190 185 4
190 186 6
190 187 5
190 188 4
190 189 7
190 191 9
190 192 9
190 193 7
190 194 10
190 195 10
190 196 2
190 197 7
190 198 3
190 199 4
190 200 5
190 201 7
190 202 5
190 203 8
190 204 3
190 205 6
190 206 8
190 207 7
190 208 3
190 209 1
190 210 5
190 211 1
190 212 10
190 213 3
190 214 9
190 215 4
190 216 9
190 217 2
190 218 7
190 219 6
190 220 10
190 221 6
190 222 3
190 223 10
190 224 2
190 225 6
190 226 7
190 227 5
190 228 6
190 229 8
190 230 4
190 231 2
190 232 4
190 233 4
190 234 6
190 235 4
190 236 2
190 237 5
190 238 9
190 239 8
190 240 6
190 241 5
190 242 6
190 243 4
190 244 2
190 245 7
190 246 3
190 247 9
190 248 2
190 249 7
190 250 4
190 251 9
190 252 3
190 253 6
190 254 4
190 255 10
190 256 2
190 257 6
190 258 3
190 259 6
190 260 10
190 261 5
190 262 3
190 263 7
190 264 8
190 265 6
190 266 4
190 267 7
190 268 6
190 269 5
190 270 4
190 271 8
190 272 5
190 273 4
190 274 2
190 275 3
190 276 2
190 277 5
190 278 8
190 279 9
190 280 5
190 281 7
190 282 8
190 283 3
190 284 8
190 285 10
190 286 5
190 287 2
190 288 6
190 289 10
190 290 4
190 291 6
190 292 6
190 293 1
190 294 8
190 295 5
190 296 6
190 297 4
190 298 9
190 299 3
190 300 10
191 1 3
191 2 8
191 3 1
191 4 4
191 5 1
191 6 1
191 7 6
191 8 5
191 9 1
191 10 4
191 11 6
191 12 1
191 13 3
191 14 7
191 15 6
191 16 9
191 17 9
191 18 1
191 19 1
191 20 4
191 21 7
191 22 8
191 23 3
191 24 3
191 25 6
191 26 3
191 27 9
191 28 5
191 29 9
191 30 7
191 31 1
191 32 9
191 33 7
191 34 7
191 35 10
191 36 1
191 37 10
191 38 1
191 39 2
191 40 7
191 41 2
191 42 3
191 43 3
191 44 2
191 45 1
191 46 4
191 47 6
191 48 9
191 49 8
191 50 1
191 51 2
191 52 3
191 53 4
191 54 5
191 55 3
191 56 5
191 57 9
191 58 8
191 59 6
191 60 4
191 61 2
191 62 7
191 63 2
191 64 5
191 65 4
191 66 7
191 67 10
191 68 10
191 69 4
191 70 2
191 71 1
191 72 10
191 73 8
191 74 2
191 75 3
191 76 10
191 77 4
191 78 4
191 79 9
191 80 6
191 81 9
191 82 10
191 83 5
191 84 10
191 85 10
191 86 6
191 87 6
191 88 10
191 89 6
191 90 10
191 91 6
191 92 1
191 93 6
191 94 5
191 95 9
191 96 10
191 97 7
191 98 8
191 99 2
191 100 9
191 101 5
191 102 3
191 103 10
191 104 6
191 105 10
191 106 9
191 107 9
191 108 7
191 109 8
191 110 9
191 111 7
191 112 4
191 113 2
191 114 10
191 115 6
191 116 5
191 117 4
191 118 5
191 119 3
191 120 9
191 121 6
191 122 4
191 123 6
191 124 8
191 125 4
191 126 7
191 127 4
191 128 2
191 129 6
191 130 8
191 131 6
191 132 2
191 133 7
191 134 10
191 135 7
191 136 4
191 137 5
191 138 10
191 139 6
191 140 10
191 141 2
191 142 7
191 143 10
191 144 8
191 145 7
191 146 2
191 147 10
191 148 3
191 149 9
191 150 7
191 151 10
191 152 6
191 153 3
191 154 6
191 155 3
191 156 2
191 157 3
191 158 1
191 159 6
191 160 10
191 161 1
191 162 2
191 163 4
191 164 3
191 165 1
191 166 1
191 167 10
191 168 10
191 169 1
191 170 8
191 171 6
191 172 8
191 173 3
191 174 6
191 175 4
191 176 8
191 177 10
191 178 3
191 179 10
191 180 7
191 181 6
191 182 1
191 183 9
191 184 9
191 185 4
191 186 8
191 187 5
191 188 7
191 189 6
191 190 2
191 192 4
191 193 9
191 194 6
191 195 8
191 196 1
191 197 1
191 198 1
191 199 6
191 200 10
191 201 8
191 202 7
191 203 2
191 204 7
191 205 8
191 206 2
191 207 2
191 208 1
191 209 2
191 210 3
191 211 8
191 212 6
191 213 4
191 214 3
191 215 10
191 216 7
191 217 9
191 218 7
191 219 6
191 220 4
191 221 5
191 222 2
191 223 6
191 224 9
191 225 10
191 226 5
191 227 3
191 228 5
191 229 6
191 230 9
191 231 3
191 232 6
191 233 3
191 234 2
191 235 6
191 236 7
191 237 10
191 238 2
191 239 10
191 240 1
191 241 6
191 242 2
191 243 8
191 244 9
191 245 8
191 246 1
191 247 2
191 248 7
191 249 2
191 250 10
191 251 1
191 252 5
191 253 4
191 254 3
191 255 2
191 256 10
191 257 5
191 258 10
191 259 8
191 260 5
191 261 10
191 262 6
191 263 5
191 264 6
191 265 1
191 266 10
191 267 6
191 268 1
191 269 1
191 270 2
191 271 4
191 272 10
191 273 5
191 274 5
191 275 7
191 276 7
191 277 2
191 278 2
191 279 10
191 280 10
191 281 10
191 282 3
191 283 4
191 284 9
191 285 9
191 286 8
191 287 5
191 288 4
191 289 10
191 290 7
191 291 10
191 292 8
191 293 8
191 294 5
191 295 8
191 296 2
191 297 4
191 298 3
191 299 5
191 300 4
192 1 4
192 2 5
192 3 2
192 4 9
192 5 1
192 6 4
192 7 4
192 8 7
192 9 8
192 10 7
192 11 4
192 12 3
192 13 7
192 14 10
192 15 3
192 16 10
192 17 1
192 18 3
192 19 1
192 20 8
192 21 5
192 22 7
192 23 10
192 24 6
192 25 1
192 26 7
192 27 10
192 28 1
192 29 7
192 30 5
192 31 5
192 32 7
192 33 7
192 34 10
192 35 2
192 36 8
192 37 6
192 38 4
192 39 6
192 40 10
192 41 9
192 42 10
192 43 4
192 44 10
192 45 3
192 46 5
192 47 2
192 48 3
192 49 7
192 50 3
192 51 10
192 52 5
192 53 4
192 54 7
192 55 4
192 56 8
192 57 3
192 58 5
192 59 5
192 60 9
192 61 8
192 62 8
192 63 6
192 64 7
192 65 9
192 66 6
192 67 7
192 68 9
192 69 7
192 70 10
192 71 8
192 72 2
192 73 8
192 74 8
192 75 4
192 76 9
192 77 5
192 78 6
192 79 6
192 80 9
192 81 1
192 82 8
192 83 7
192 84 8
192 85 2
192 86 1
192 87 9
192 88 8
192 89 1
192 90 5
192 91 9
192 92 3
192 93 1
192 94 6
192 95 10
192 96 10
192 97 5
192 98 6
192 99 9
192 100 7
192 101 4
192 102 10
192 103 5
192 104 1
192 105 3
192 106 8
192 107 7
192 108 4
192 109 4
192 110 9
192 111 9
192 112 6
192 113 2
192 114 7
192 115 4
192 116 5
192 117 3
192 118 2
192 119 9
192 120 8
192 121 6
192 122 9
192 123 10
192 124 3
192 125 1
192 126 3
192 127 4
192 128 6
192 129 1
192 130 3
192 131 9
192 132 7
192 133 8
192 134 7
192 135 4
192 136 10
192 137 6
192 138 5
192 139 9
192 140 1
192 141 8
192 142 2
192 143 2
192 144 4
192 145 9
192 146 9
192 147 7
192 148 9
192 149 7
192 150 9
192 151 4
192 152 7
192 153 3
192 154 2
192 155 3
192 156 5
192 157 6
192 158 6
192 159 6
192 160 1
192 161 2
192 162 3
192 163 2
192 164 1
192 165 7
192 166 10
192 167 5
192 168 2
192 169 9
192 170 7
192 171 7
192 172 7
192 173 1
192 174 3
192 175 10
192 176 2
192 177 5
192 178 1
192 179 6
192 180 10
192 181 1
192 182 10
192 183 4
192 184 8
192 185 9
192 186 2
192 187 10
192 188 10
192 189 8
192 190 6
192 191 7
192 193 6
192 194 9
192 195 4
192 196 3
192 197 3
192 198 9
192 199 5
192 200 9
192 201 5
192 202 2
192 203 2
192 204 5
192 205 8
192 206 5
192 207 7
192 208 1
192 209 3
192 210 2
192 211 10
192 212 7
192 213 10
192 214 5
192 215 8
192 216 1
192 217 4
192 218 2
192 219 9
192 220 5
192 221 10
192 222 7
192 223 1
192 224 4
192 225 6
192 226 10
192 227 9
192 228 3
192 229 2
192 230 4
192 231 7
192 232 1
192 233 10
192 234 1
192 235 3
192 236 7
192 237 7
192 238 5
192 239 8
192 240 6
192 241 3
192 242 8
192 243 5
192 244 2
192 245 8
192 246 8
192 247 1
192 248 4
192 249 10
192 250 4
192 251 4
192 252 9
192 253 2
192 254 8
192 255 2
192 256 4
192 257 10
192 258 8
192 259 10
192 260 10
192 261 8
192 262 10
192 263 2
192 264 1
192 265 9
192 266 10
192 267 9
192 268 8
192 269 8
192 270 5
192 271 7
192 272 10
192 273 6
192 274 1
192 275 9
192 276 10
192 277 5
192 278 6
192 279 7
192 280 3
192 281 5
192 282 2
192 283 3
192 284 9
192 285 5
192 286 9
192 287 7
192 288 9
192 289 8
192 290 6
192 291 6
192 292 1
192 293 5
192 294 8
192 295 8
192 296 2
192 297 5
192 298 9
192 299 1
192 300 9
193 1 5
193 2 5
193 3 2
193 4 4
193 5 7
193 6 3
193 7 5
193 8 9
193 9 7
193 10 3
193 11 10
193 12 2
193 13 10
193 14 5
193 15 1
193 16 5
193 17 5
193 18 8
193 19 1
193 20 6
193 21 4
193 22 4
193 23 6
193 24 4
193 25 8
193 26 6
193 27 9
193 28 10
193 29 9
193 30 6
193 31 4
193 32 6
193 33 7
193 34 4
193 35 6
193 36 3
193 37 1
193 38 4
193 39 8
193 40 1
193 41 10
193 42 4
193 43 4
193 44 7
193 45 4
193 46 4
193 47 5
193 48 8
193 49 4
193 50 6
193 51 4
193 52 9
193 53 3
193 54 1
193 55 10
193 56 1
193 57 10
193 58 7
193 59 1
193 60 4
193 61 9
193 62 5
193 63 8
193 64 8
193 65 2
193 66 2
193 67 5
193 68 6
193 69 5
193 70 4
193 71 3
193 72 5
193 73 9
193 74 9
193 75 3
193 76 5
193 77 3
193 78 8
193 79 8
193 80 10
193 81 6
193 82 9
193 83 5
193 84 6
193 85 4
193 86 8
193 87 5
193 88 10
193 89 3
193 90 5
193 91 8
193 92 2
193 93 1
193 94 2
193 95 1
193 96 8
193 97 7
193 98 1
193 99 4
193 100 3
193 101 5
193 102 4
193 103 7
193 104 8
193 105 2
193 106 6
193 107 1
193 108 6
193 109 4
193 110 5
193 111 6
193 112 9
193 113 8
193 114 3
193 115 4
193 116 7
193 117 4
193 118 4
193 119 1
193 120 4
193 121 7
193 122 4
193 123 6
193 124 10
193 125 2
193 126 1
193 127 6
193 128 4
193 129 9
193 130 1
193 131 2
193 132 1
193 133 7
193 134 6
193 135 8
193 136 10
193 137 7
193 138 9
193 139 4
193 140 7
193 141 4
193 142 6
193 143 5
193 144 2
193 145 9
193 146 7
193 147 9
193 148 10
193 149 7
193 150 1
193 151 1
193 152 9
193 153 7
193 154 9
193 155 7
193 156 1
193 157 5
193 158 7
193 159 6
193 160 3
193 161 3
193 162 1
193 163 1
193 164 4
193 165 6
193 166 2
193 167 3
193 168 4
193 169 1
193 170 8
193 171 4
193 172 3
193 173 3
193 174 10
193 175 4
193 176 5
193 177 5
193 178 7
193 179 6
193 180 6
193 181 1
193 182 6
193 183 6
193 184 9
193 185 3
193 186 2
193 187 3
193 188 3
193 189 8
193 190 4
193 191 10
193 192 9
193 194 4
193 195 3
193 196 7
193 197 8
193 198 1
193 199 5
193 200 10
193 201 10
193 202 3
193 203 8
193 204 5
193 205 9
193 206 3
193 207 1
193 208 4
193 209 9
193 210 8
193 211 3
193 212 9
193 213 7
193 214 9
193 215 6
193 216 1
193 217 10
193 218 10
193 219 3
193 220 4
193 221 3
193 222 10
193 223 2
193 224 4
193 225 3
193 226 5
193 227 3
193 228 10
193 229 3
193 230 3
193 231 6
193 232 4
193 233 2
193 234 1
193 235 2
193 236 5
193 237 2
193 238 3
193 239 1
193 240 8
193 241 1
193 242 8
193 243 4
193 244 8
193 245 4
193 246 6
193 247 9
193 248 5
193 249 10
193 250 6
193 251 4
193 252 4
193 253 7
193 254 8
193 255 10
193 256 1
193 257 7
193 258 6
193 259 10
193 260 8
193 261 4
193 262 6
193 263 2
193 264 1
193 265 4
193 266 9
193 267 5
193 268 10
193 269 2
193 270 4
193 271 3
193 272 1
193 273 8
193 274 10
193 275 10
193 276 7
193 277 2
193 278 6
193 279 4
193 280 9
193 281 6
193 282 3
193 283 10
193 284 1
193 285 9
193 286 2
193 287 1
193 288 2
193 289 3
193 290 9
193 291 8
193 292 7
193 293 8
193 294 6
193 295 10
193 296 6
193 297 1
193 298 2
193 299 9
193 300 4
194 1 4
194 2 9
194 3 5
194 4 9
194 5 3
194 6 9
194 7 3
194 8 6
194 9 4
194 10 9
194 11 10
194 12 6
194 13 9
194 14 6
194 15 5
194 16 8
194 17 10
194 18 2
194 19 2
194 20 2
194 21 2
194 22 8
194 23 1
194 24 9
194 25 10
194 26 2
194 27 4
194 28 1
194 29 1
194 30 8
194 31 8
194 32 8
194 33 10
194 34 6
194 35 1
194 36 6
194 37 10
194 38 3
194 39 10
194 40 7
194 41 9
194 42 4
194 43 7
194 44 10
194 45 9
194 46 4
194 47 3
194 48 9
194 49 8
194 50 1
194 51 1
194 52 5
194 53 2
194 54 7
194 55 2
194 56 1
194 57 3
194 58 3
194 59 6
194 60 6
194 61 4
194 62 5
194 63 4
194 64 2
194 65 10
194 66 1
194 67 7
194 68 1
194 69 10
194 70 6
194 71 5
194 72 2
194 73 3
194 74 8
194 75 6
194 76 2
194 77 9
194 78 3
194 79 7
194 80 5
194 81 8
194 82 6
194 83 8
194 84 9
194 85 1
194 86 4
194 87 1
194 88 4
194 89 6
194 90 9
194 91 3
194 92 2
194 93 10
194 94 8
194 95 6
194 96 7
194 97 4
194 98 3
194 99 7
194 100 3
194 101 1
194 102 3
194 103 10
194 104 5
194 105 3
194 106 5
194 107 4
194 108 2
194 109 2
194 110 9
194 111 5
194 112 10
194 113 8
194 114 5
194 115 5
194 116 3
194 117 3
194 118 9
194 119 2
194 120 8
194 121 10
194 122 6
194 123 10
194 124 6
194 125 3
194 126 4
194 127 9
194 128 8
194 129 9
194 130 4
194 131 7
194 132 9
194 133 7
194 134 9
194 135 8
194 136 9
194 137 8
194 138 4
194 139 1
194 140 9
194 141 2
194 142 1
194 143 3
194 144 9
194 145 5
194 146 3
194 147 5
194 148 8
194 149 8
194 150 7
194 151 6
194 152 8
194 153 9
194 154 7
194 155 6
194 156 1
194 157 6
194 158 1
194 159 10
194 160 9
194 161 9
194 162 7
194 163 3
194 164 5
194 165 10
194 166 8
194 167 5
194 168 2
194 169 5
194 170 4
194 171 6
194 172 7
194 173 10
194 174 1
194 175 10
194 176 10
194 177 10
194 178 3
194 179 2
194 180 1
194 181 4
194 182 2
194 183 1
194 184 1
194 185 2
194 186 3
194 187 6
194 188 6
194 189 9
194 190 3
194 191 5
194 192 7
194 193 4
194 195 5
194 196 9
194 197 10
194 198 3
194 199 8
194 200 3
194 201 9
194 202 5
194 203 9
194 204 10
194 205 5
194 206 3
194 207 7
194 208 4
194 209 9
194 210 7
194 211 9
194 212 1
194 213 1
194 214 5
194 215 2
194 216 3
194 217 5
194 218 10
194 219 10
194 220 10
194 221 8
194 222 4
194 223 7
194 224 6
194 225 3
194 226 10
194 227 2
194 228 3
194 229 2
194 230 10
194 231 7
194 232 2
194 233 6
194 234 4
194 235 5
194 236 8
194 237 1
194 238 7
194 239 8
194 240 1
194 241 6
194 242 9
194 243 1
194 244 2
194 245 10
194 246 8
194 247 4
194 248 7
194 249 7
194 250 4
194 251 5
194 252 3
194 253 4
194 254 9
194 255 5
194 256 5
194 257 3
194 258 5
194 259 9
194 260 9
194 261 5
194 262 8
194 263 8
194 264 10
194 265 6
194 266 1
194 267 1
194 268 4
194 269 2
194 270 6
194 271 9
194 272 6
194 273 2
194 274 7
194 275 6
194 276 4
194 277 8
194 278 7
194 279 4
194 280 5
194 281 9
194 282 3
194 283 7
194 284 1
194 285 2
194 286 2
194 287 4
194 288 1
194 289 5
194 290 10
194 291 4
194 292 5
194 293 10
194 294 2
194 295 6
194 296 10
194 297 7
194 298 7
194 299 4
194 300 7
195 1 4
195 2 4
195 3 6
195 4 9
195 5 2
195 6 6
195 7 9
195 8 10
195 9 4
195 10 6
195 11 10
195 12 9
195 13 1
195 14 1
195 15 6
195 16 7
195 17 4
195 18 7
195 19 6
195 20 6
195 21 1
195 22 3
195 23 8
195 24 1
195 25 1
195 26 9
195 27 1
195 28 5
195 29 9
195 30 5
195 31 4
195 32 8
195 33 10
195 34 7
195 35 7
195 36 10
195 37 3
195 38 1
195 39 10
195 40 2
195 41 9
195 42 4
195 43 10
195 44 8
195 45 7
195 46 5
195 47 6
195 48 4
195 49 5
195 50 6
195 51 5
195 52 8
195 53 5
195 54 9
195 55 8
195 56 6
195 57 8
195 58 6
195 59 1
195 60 1
195 61 8
195 62 6
195 63 8
195 64 3
195 65 1
195 66 10
195 67 5
195 68 1
195 69 6
195 70 3
195 71 7
195 72 3
195 73 6
195 74 6
195 75 2
195 76 8
195 77 3
195 78 6
195 79 4
195 80 6
195 81 1
195 82 10
195 83 6
195 84 2
195 85 7
195 86 3
195 87 2
195 88 5
195 89 4
195 90 1
195 91 5
195 92 10
195 93 1
195 94 4
195 95 1
195 96 6
195 97 6
195 98 1
195 99 6
195 100 5
195 101 9
195 102 8
195 103 7
195 104 10
195 105 9
195 106 4
195 107 4
195 108 9
195 109 9
195 110 5
195 111 5
195 112 1
195 113 1
195 114 9
195 115 6
195 116 2
195 117 5
195 118 2
195 119 8
195 120 10
195 121 8
195 122 9
195 123 6
195 124 8
195 125 9
195 126 4
195 127 3
195 128 8
195 129 8
195 130 6
195 131 4
195 132 8
195 133 4
195 134 7
195 135 9
195 136 4
195 137 7
195 138 9
195 139 1
195 140 3
195 141 1
195 142 9
195 143 1
195 144 5
195 145 5
195 146 5
195 147 3
195 148 2
195 149 3
195 150 5
195 151 9
195 152 6
195 153 7
195 154 2
195 155 2
195 156 1
195 157 4
195 158 9
195 159 8
195 160 1
195 161 10
195 162 3
195 163 8
195 164 6
195 165 5
195 166 9
195 167 6
195 168 9
195 169 2
195 170 7
195 171 1
195 172 5
195 173 5
195 174 3
195 175 7
195 176 6
195 177 2
195 178 9
195 179 1
195 180 3
195 181 3
195 182 5
195 183 8
195 184 9
195 185 4
195 186 10
195 187 9
195 188 8
195 189 6
195 190 6
195 191 5
195 192 5
195 193 7
195 194 1
195 196 7
195 197 8
195 198 3
195 199 5
195 200 10
195 201 10
195 202 1
195 203 1
195 204 8
195 205 9
195 206 9
195 207 7
195 208 2
195 209 4
195 210 6
195 211 5
195 212 9
195 213 5
195 214 4
195 215 4
195 216 7
195 217 6
195 218 9
195 219 4
195 220 5
195 221 6
195 222 6
195 223 2
195 224 7
195 225 2
195 226 5
195 227 2
195 228 9
195 229 8
195 230 5
195 231 2
195 232 3
195 233 4
195 234 8
195 235 5
195 236 10
195 237 3
195 238 3
195 239 4
195 240 6
195 241 9
195 242 4
195 243 10
195 244 7
195 245 6
195 246 6
195 247 3
195 248 3
195 249 8
195 250 8
195 251 10
195 252 7
195 253 4
195 254 9
195 255 1
195 256 10
195 257 4
195 258 4
195 259 5
195 260 6
195 261 1
195 262 9
195 263 8
195 264 10
195 265 1
195 266 8
195 267 4
195 268 4
195 269 6
195 270 9
195 271 7
195 272 5
195 273 9
195 274 7
195 275 8
195 276 4
195 277 9
195 278 10
195 279 5
195 280 1
195 281 10
195 282 2
195 283 7
195 284 4
195 285 6
195 286 7
195 287 2
195 288 5
195 289 3
195 290 3
195 291 3
195 292 9
195 293 3
195 294 10
195 295 4
195 296 4
195 297 4
195 298 4
195 299 5
195 300 3
196 1 6
196 2 7
196 3 4
196 4 6
196 5 2
196 6 4
196 7 1
196 8 2
196 9 2
196 10 2
196 11 10
196 12 1
196 13 3
196 14 1
196 15 10
196 16 4
196 17 4
196 18 8
196 19 2
196 20 3
196 21 1
196 22 6
196 23 3
196 24 6
196 25 2
196 26 10
196 27 5
196 28 4
196 29 10
196 30 5
196 31 2
196 32 1
196 33 5
196 34 9
196 35 3
196 36 8
196 37 6
196 38 9
196 39 3
196 40 7
196 41 7
196 42 5
196 43 10
196 44 3
196 45 7
196 46 5
196 47 5
196 48 9
196 49 8
196 50 8
196 51 6
196 52 10
196 53 8
196 54 5
196 55 6
196 56 10
196 57 2
196 58 9
196 59 8
196 60 6
196 61 3
196 62 2
196 63 7
196 64 7
196 65 8
196 66 8
196 67 5
196 68 7
196 69 7
196 70 4
196 71 9
196 72 10
196 73 6
196 74 9
196 75 6
196 76 2
196 77 10
196 78 9
196 79 2
196 80 2
196 81 1
196 82 4
196 83 7
196 84 2
196 85 7
196 86 7
196 87 8
196 88 10
196 89 7
196 90 10
196 91 2
196 92 10
196 93 4
196 94 6
196 95 4
196 96 3
196 97 1
196 98 8
196 99 2
196 100 5
196 101 1
196 102 3
196 103 3
196 104 4
196 105 2
196 106 6
196 107 4
196 108 9
196 109 7
196 110 1
196 111 8
196 112 1
196 113 2
196 114 6
196 115 2
196 116 10
196 117 6
196 118 4
196 119 8
196 120 6
196 121 8
196 122 7
196 123 4
196 124 1
196 125 2
196 126 2
196 127 3
196 128 5
196 129 6
196 130 2
196 131 1
196 132 1
196 133 1
196 134 2
196 135 8
196 136 3
196 137 5
196 138 8
196 139 5
196 140 4
196 141 5
196 142 4
196 143 5
196 144 4
196 145 2
196 146 4
196 147 8
196 148 3
196 149 7
196 150 1
196 151 8
196 152 8
196 153 5
196 154 1
196 155 10
196 156 5
196 157 5
196 158 5
196 159 9
196 160 4
196 161 8
196 162 2
196 163 1
196 164 6
196 165 1
196 166 10
196 167 2
196 168 9
196 169 5
196 170 5
196 171 8
196 172 6
196 173 3
196 174 1
196 175 7
196 176 2
196 177 9
196 178 5
196 179 7
196 180 9
196 181 9
196 182 9
196 183 8
196 184 8
196 185 7
196 186 8
196 187 7
196 188 7
196 189 4
196 190 6
196 191 8
196 192 10
196 193 1
196 194 7
196 195 4
196 197 1
196 198 9
196 199 10
196 200 9
196 201 1
196 202 3
196 203 3
196 204 7
196 205 3
196 206 8
196 207 1
196 208 6
196 209 10
196 210 7
196 211 5
196 212 10
196 213 4
196 214 7
196 215 3
196 216 5
196 217 7
196 218 10
196 219 10
196 220 6
196 221 4
196 222 6
196 223 7
196 224 6
196 225 2
196 226 1
196 227 1
196 228 7
196 229 4
196 230 6
196 231 7
196 232 2
196 233 7
196 234 3
196 235 2
196 236 5
196 237 3
196 238 4
196 239 6
196 240 8
196 241 2
196 242 10
196 243 1
196 244 8
196 245 3
196 246 5
196 247 3
196 248 5
196 249 1
196 250 8
196 251 1
196 252 4
196 253 6
196 254 9
196 255 9
196 256 4
196 257 5
196 258 4
196 259 8
196 260 4
196 261 7
196 262 5
196 263 2
196 264 5
196 265 5
196 266 7
196 267 10
196 268 9
196 269 2
196 270 7
196 271 10
196 272 7
196 273 6
196 274 7
196 275 3
196 276 5
196 277 7
196 278 10
196 279 9
196 280 3
196 281 10
196 282 10
196 283 5
196 284 4
196 285 6
196 286 6
196 287 4
196 288 10
196 289 9
196 290 1
196 291 6
196 292 9
196 293 2
196 294 10
196 295 2
196 296 8
196 297 2
196 298 6
196 299 5
196 300 8
197 1 6
197 2 6
197 3 8
197 4 5
197 5 9
197 6 6
197 7 9
197 8 6
197 9 9
197 10 9
197 11 8
197 12 6
197 13 6
197 14 6
197 15 2
197 16 2
197 17 2
197 18 6
197 19 3
197 20 5
197 21 6
197 22 7
197 23 4
197 24 8
197 25 1
197 26 8
197 27 1
197 28 3
197 29 7
197 30 10
197 31 9
197 32 9
197 33 7
197 34 1
197 35 3
197 36 5
197 37 1
197 38 5
197 39 5
197 40 3
197 41 1
197 42 5
197 43 1
197 44 8
197 45 9
197 46 8
197 47 9
197 48 5
197 49 7
197 50 8
197 51 8
197 52 6
197 53 6
197 54 7
197 55 9
197 56 3
197 57 10
197 58 10
197 59 6
197 60 8
197 61 2
197 62 7
197 63 10
197 64 5
197 65 5
197 66 10
197 67 8
197 68 9
197 69 5
197 70 1
197 71 1
197 72 2
197 73 7
197 74 7
197 75 1
197 76 3
197 77 5
197 78 2
197 79 2
197 80 8
197 81 2
197 82 6
197 83 10
197 84 9
197 85 8
197 86 1
197 87 10
197 88 9
197 89 6
197 90 3
197 91 10
197 92 7
197 93 7
197 94 10
197 95 10
197 96 3
197 97 10
197 98 5
197 99 6
197 100 1
197 101 8
197 102 10
197 103 1
197 104 1
197 105 8
197 106 3
197 107 7
197 108 2
197 109 6
197 110 1
197 111 4
197 112 2
197 113 7
197 114 8
197 115 3
197 116 6
197 117 8
197 118 8
197 119 8
197 120 8
197 121 1
197 122 8
197 123 2
197 124 10
197 125 5
197 126 7
197 127 9
197 128 1
197 129 6
197 130 10
197 131 1
197 132 8
197 133 8
197 134 10
197 135 7
197 136 10
197 137 5
197 138 1
197 139 1
197 140 5
197 141 1
197 142 7
197 143 7
197 144 4
197 145 8
197 146 8
197 147 8
197 148 2
197 149 6
197 150 9
197 151 5
197 152 9
197 153 2
197 154 5
197 155 6
197 156 10
197 157 6
197 158 2
197 159 6
197 160 2
197 161 10
197 162 9
197 163 1
197 164 9
197 165 9
197 166 9
197 167 7
197 168 10
197 169 1
197 170 2
197 171 3
197 172 4
197 173 5
197 174 10
197 175 5
197 176 10
197 177 6
197 178 7
197 179 1
197 180 3
197 181 6
197 182 8
197 183 3
197 184 5
197 185 4
197 186 10
197 187 3
197 188 1
197 189 10
197 190 5
197 191 5
197 192 7
197 193 8
197 194 4
197 195 7
197 196 8
197 198 5
197 199 8
197 200 5
197 201 9
197 202 10
197 203 5
197 204 6
197 205 3
197 206 1
197 207 9
197 208 7
197 209 5
197 210 6
197 211 5
197 212 7
197 213 9
197 214 6
197 215 9
197 216 8
197 217 7
197 218 5
197 219 10
197 220 3
197 221 3
197 222 8
197 223 5
197 224 5
197 225 8
197 226 1
197 227 6
197 228 4
197 229 8
197 230 5
197 231 7
197 232 4
197 233 2
197 234 4
197 235 1
197 236 5
197 237 2
197 238 8
197 239 2
197 240 1
197 241 8
197 242 10
197 243 6
197 244 3
197 245 4
197 246 10
197 247 4
197 248 1
197 249 8
197 250 1
197 251 6
197 252 7
197 253 5
197 254 9
197 255 9
197 256 8
197 257 4
197 258 2
197 259 8
197 260 7
197 261 1
197 262 7
197 263 6
197 264 8
197 265 6
197 266 1
197 267 5
197 268 9
197 269 3
197 270 3
197 271 1
197 272 4
197 273 4
197 274 5
197 275 3
197 276 4
197 277 10
197 278 5
197 279 7
197 280 3
197 281 2
197 282 1
197 283 9
197 284 10
197 285 8
197 286 1
197 287 4
197 288 7
197 289 7
197 290 9
197 291 9
197 292 6
197 293 10
197 294 9
197 295 2
197 296 6
197 297 6
197 298 10
197 299 7
197 300 10
198 1 8
198 2 2
198 3 1
198 4 9
198 5 8
198 6 9
198 7 7
198 8 3
198 9 7
198 10 9
198 11 1
198 12 2
198 13 2
198 14 10
198 15 10
198 16 1
198 17 6
198 18 10
198 19 8
198 20 2
198 21 3
198 22 10
198 23 10
198 24 4
198 25 1
198 26 3
198 27 1
198 28 8
198 29 5
198 30 4
